Reporting ID,Data Year,MapLot,Compliance Status,BEUDO Category,BEUDO Property Type,PD Parcel Living Area,PD Parcel Units,Address,Year Built,Buildings Included,Buildings Included Count,Primary Property Type - Self Selected,All Property Uses,Property GFA - Self Reported (ft2),Reported Residential Units,Owner,Owner Line 2,ENERGY STAR Score,Electricity Use - Grid Purchase (kWh),Electricity Use - Grid Purchase (kBtu),Natural Gas Use (therms),Natural Gas Use (kBtu),Fuel Oil #1 Use (kBtu),Fuel Oil #2 Use (kBtu),Fuel Oil #4 Use (kBtu),Fuel Oil #5 & 6 Use (kBtu),Diesel #2 Use (kBtu),Kerosene Use (kBtu),District Chilled Water Use (kBtu),District Steam Use (kBtu),Electricity Use - Generated From Onsite Renewable Systems (kWh),Site Energy Use (kBtu),Weather Normalized Site Energy Use (kBtu),Site EUI (kBtu/ft2),Weather Normalized Site EUI (kBtu/ft2),Source Energy Use (kBtu),Weather Normalized Source Energy Use (kBtu),Source EUI (kBtu/ft2),Weather Normalized Source EUI (kBtu/ft2),Total GHG Emissions (Metric Tons CO2e),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft2),Grid Electricity Emissions Factor (Metric Tons CO2e per Million Btus),Grid Electricity Emissions (Metric Tons CO2e),Natural Gas Emissions Factor (Metric Tons CO2e per Million Btus),Natural Gas Emissions (Metric Tons CO2e),Fuel Oil #1 Emissions Factor (Metric Tons CO2e per Million Btus),Fuel Oil #1 Emissions (Metric Tons CO2e),Fuel Oil #2 Emissions Factor (Metric Tons CO2e per Million Btus),Fuel Oil #2 Emissions (Metric Tons CO2e),Fuel Oil #4 Emissions Factor (Metric Tons CO2e per Million Btus),Fuel Oil #4 Emissions (Metric Tons CO2e),Fuel Oil #5 or #6 Emissions Factor (Metric Tons CO2e per Million Btus),Fuel Oil #5 or #6 Emissions (Metric Tons CO2e),Diesel Emissions Factor (Metric Tons CO2e per Million Btus),Diesel Emissions (Metric Tons CO2e),Kerosene Emissions Factor (Metric Tons CO2e per Million Btus),Kerosene Emissions (Metric Tons CO2e),District Steam Emissions Factor (Metric Tons CO2e per Million Btus),District Steam Emissions (Metric Tons CO2e),District Chilled Water Emissions Factor (Metric Tons CO2e per Million Btus),District Chilled Water Emissions (Metric Tons CO2e),Latitude,Longitude,Coordinates
B1176,2017,169-94,Compliant,Non-Residential,College/University,112620,3,8 Appian way,1910,319-12,1,College/University,College/University (3776.5),3816,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,17903.6,61087.2,1890,189003.7,,,,,,,,,,250090.9,258558.4,66.2,68.5,369498.1,378388.9,97.8,100.2,14.6166,45.9,12.14,0.0749,4.5777,0.0531,10.0389,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3751,-71.1212,POINT (-71.1212314125883 42.3750627057797)
B1215,2020,160-60,Compliant,Non-Residential,College/University,94338,0,8 Linden Street,1908,395-4,1,College/University,College/University (26578.0),26578,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,96972,330868.5,,,,,,,,,,90800,,421668.5,421668.5,15.9,15.9,1035668,1035668,39,39,29.4715,,,0.0709,23.4425,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,6.029,0.0575,0,42.3723,-71.117,POINT (-71.1170321980082 42.3723063575554)
B1763,2015,69-173,Compliant,Non-Residential,Technology/Science,134190,1,64 Sidney Street,1980,687-3,1,Laboratory,"Office (50400.0),Laboratory (75600.0)",126000,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,OFFICE OF THE TREASURER,,4991783.9,17031966.8,102737,10273699.6,,,,,,,,,,27305666.4,26868395.5,216.7,213.2,58476891.6,57657906.2,464.1,457.6,1851.5515,4872.1,38.67,0.0767,1305.866,0.0531,545.6855,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3609,-71.1013,POINT (-71.101309428221 42.360921724329)
B1146,2016,156-26,Compliant,Residential,College/University,138634,289,1637 Massachusetts Avenue,2007,226-37,1,Multifamily Housing,Multifamily Housing (10761.0),10761,12.91,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,95,66477.4,226820.9,1305.6,130563.6,,,,,,,,,,357384.6,357408.8,33.2,33.2,772190.5,772263.7,71.8,71.8,23.9323,334.7,31.1,0.0749,16.9974,0.0531,6.9349,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.381,-71.1194,POINT (-71.1194275557359 42.381022078474)
B1420,2015,7-115,Compliant,Non-Residential,Other,57035,123,215 Monsignor O'Brien Highway,2015,358-1,1,Hotel,"Hotel (N/A),Parking (N/A)",57035,,"MONSIGNOR HOTEL, LLC",,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0767,0,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3729,-71.0796,POINT (-71.0796235216534 42.3728684150094)
B1426,2020,92-130,Compliant,Residential,Residential,103484,83,45 Pilgrim St,1990,665-8,1,Multifamily Housing,Multifamily Housing (9118.0),9118,9,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,20641,70427.1,5432.1,543209.8,,,,,,,,,30002.3,716004.8,753876.6,78.5,82.7,869934.1,909779.2,95.4,99.8,33.8423,275.9,30.26,0.0709,4.9899,0.0531,28.8525,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3618,-71.1031,POINT (-71.1031295495374 42.3617761549743)
B1463,2024,156-24,Compliant,Residential,College/University,15920,,1 WENDELL ST,2009,"214-26, 214-37",2,Residence Hall/Dormitory,Residence Hall/Dormitory (29992.0),29992,,LESLEY COLLEGE,,79,225482.1,769345.1,9925.5,992552.9,,,,,,,,,,1761898,1842247.3,58.7,61.4,3196346.8,3257767.8,106.6,108.6,108.2713,324.5,10.82,0.0722,55.5523,0.0531,52.719,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.3819,-71.1192,POINT (-71.1192258739149 42.3818700196502)
B1168,2018,143-17,Non-Compliant,Non-Residential,College/University,58420,1,45 Quincy St,1878,266-20,1,College/University,College/University (119575.0),119575,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"C/O HARVARD REAL ESTATE, INC.",,,,12654,1265400,,,,,,,182595.7,,,,,,,,,,,77.7027,,,0.0701,0,0.0531,67.2115,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,10.4912,42.376,-71.1151,POINT (-71.1150860632473 42.3759691304167)
B1692,2016,"268B-47, 268B-42",Compliant,Residential,Residential,501600,534,362 Rindge Ave,1972,59-30,1,Multifamily Housing,Multifamily Housing (249723.0),249723,252,RINDGE ASSOCIATES,,68,1196194.6,4081416,167088.5,16708845.5,,,,,,,,,,20790261.5,20794299.9,83.3,83.3,28972252.7,28981058.3,116,116.1,1193.3385,14082.1,56.39,0.0749,305.8515,0.0531,887.487,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3925,-71.1381,POINT (-71.1381253373231 42.3925430131792)
B1009,2015,257-60,Compliant,Residential,Residential,253440,251,700 Huron Avenue,1973,232-1,1,Multifamily Housing,"Multifamily Housing (343624.0),Parking (96000.0)",343624,251,HURON TOWERS COMPANY,C/O FIRST REALTY MANAGEMENT CORP.,89,1368223.1,4668377.3,180237,18023697.2,,,,,,,,,,22692074.5,22378107.1,66,65.1,31996338.5,31499522.5,93.1,91.7,1315.2565,9160.8,26.66,0.0767,357.9314,0.0531,957.3251,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3808,-71.1546,POINT (-71.1546272811413 42.3808187951883)
B1897,2024,18-75,Compliant,Municipal,Office,12571,0,51 First Street,1988,505-2,1,Office,Office (1274.0),1274,,CAMBRIDGE CITY OF,COMM. DEV.,8,36697.7,125212.6,,,,,,,,,,,,125212.6,132123.6,98.3,103.7,350595.2,369946.2,275.2,290.4,9.0413,23.8,18.71,0.0722,9.0413,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.369,-71.0781,POINT (-71.0781014170803 42.369011672042)
B1786,2016,52A-21,Non-Compliant,Non-Residential,College/University,3691096,0,60 Vassar Street,,668-12,1,,,,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0749,0,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3602,-71.0915,POINT (-71.091456077982 42.3602232567409)
B1232,2024,160-14,Compliant,Non-Residential,Office,304349,,Massachusetts Avenue 1350,1966,357-6,1,Financial Office,Financial Office (28346.0),28346,,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,,91,194136.5,662393.6,7446.4,744640,,,,,,,333190.2,,,1740223.7,1792453.7,61.4,63.2,2939777.1,3003513.6,103.7,106,106.5246,,,0.0722,47.8296,0.0531,39.5512,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,19.1438,42.373,-71.1182,POINT (-71.1182109458698 42.3730033219147)
B1170,2018,157-69,Compliant,Non-Residential,College/University,1462119,18,3 Kirkland St,1914,266-13,1,College/University,College/University (63661.0),63661,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,385624.8,1315751.8,8.6,863,,,,,,,165428.5,2146400.3,,3628443.7,3640598.5,57,57.2,6417759,6436835.8,100.8,101.1,244.3443,445.8,7,0.0701,92.2758,0.0531,0.0458,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,142.5178,0.0575,9.5049,42.3769,-71.1172,POINT (-71.1171662237882 42.3768517657665)
B1439,2024,226-59,Compliant,Non-Residential,Education,28117,0,80 Sparks St.,1859,"219-18, 219-20",2,K-12 School,K-12 School (31615.0),31615,,BUCKINGHAM BROWNE AND NICHOLS SCHOOL,,92,182103.2,621336.2,124.9,12489.2,,,,,,,,,,633825.4,635055.7,20,20.1,1752855.1,1754146.9,55.4,55.5,45.5283,197.3,6.24,0.0722,44.865,0.0531,0.6634,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.3808,-71.1312,POINT (-71.1311961350581 42.3808031253022)
B1312,2020,265A-43,Compliant,Non-Residential,Other,37614,1,220 Alewife Brook Parkway,2010,81-9,1,Hotel,Hotel (62000.0),62000,,220 ALEWIFE BROOK PARKWAY LLC,C/O HERSHA HOSPITALITY MGMT LP,86,663215,2262889.5,12579.8,1257978.6,,,,,,,,,,3520868.1,3581776.9,56.8,57.8,7656968.2,7720922.4,123.5,124.5,227.1463,1606.9,25.92,0.0709,160.329,0.0531,66.8173,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3886,-71.1422,POINT (-71.1422099466281 42.388601318841)
B1617,2016,52A-21,Non-Compliant,Non-Residential,College/University,3691096,0,182 MEMORIAL DR (REAR),2007,668-6,1,College/University,College/University (51147.0),51147,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,991103,3381643.5,,,,,,,,,9558862.3,9665430.5,,22605936.2,,442,,29795076.4,,582.5,,1444.3964,918.6,17.96,0.0749,253.4123,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,641.7701,0.0575,549.214,42.3596,-71.0906,POINT (-71.0906176875919 42.3595989705549)
B1487,2020,52A-21,Compliant,Non-Residential,College/University,3691096,0,182 MEMORIAL DR,1916,668-2,1,College/University,College/University (121650.0),121650,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,2908850.1,9924996.7,,,,,,,,,10615524,13929204.1,,34469724.8,34860273.8,283.4,286.6,54207522.6,54754941.9,445.6,450.1,2238.0043,1088.4,8.95,0.0709,703.2005,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,924.8783,0.0575,609.9255,42.3588,-71.0902,POINT (-71.0901806627706 42.3588136201385)
B1316,2022,267F-392,Compliant,Residential,Residential,462240,428,80 Fawcett Street,2014,"76-2, 76-4",2,Multifamily Housing,"Multifamily Housing (374241.0),Swimming Pool (0.0),Parking (10620.0)",374241,428,"FORT POINT INVESTMENTS, LLC",,81,3702758.9,12633813.5,19539.3,1953930,,,,,,,,,,14587743.5,14587743.5,39,39,37426304.3,37426304.3,100,100,1011.3695,14943.3,39.93,0.0718,907.5875,0.0531,103.782,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.3917,-71.1456,POINT (-71.1455690744677 42.3916658332314)
B1649,2020,242-38,Compliant,Non-Residential,Education,109553,12,178 Coolidge Hill,1930,387-8,1,K-12 School,K-12 School (14101.0),14101,,SHADY HILL SCHOOL,,66,83405.1,284578.1,3998.6,399864.5,,,,,,,,,,684442.7,732636.2,48.5,52,1216676.6,1267279.7,86.3,89.9,41.4015,,,0.0709,20.1628,0.0531,21.2387,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3713,-71.1373,POINT (-71.137304544621 42.3712795975885)
B1413,2024,68-59,Compliant,Non-Residential,College/University,53699,1,195 Albany Street,1948,702-9,1,College/University,"Office (0.0),College/University (48000.0)",48000,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,C/O MIT INVESTMENTS MANAGEMENT CO,,446640,1523935.7,6868,686800,,,,,,,,,,2210735.7,2232283.2,46.1,46.5,4988159.9,4979277.6,103.9,103.7,146.5183,84.5,1.76,0.0722,110.0392,0.0531,36.479,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.3596,-71.0999,POINT (-71.0998687817042 42.3595623604142)
B1262,2016,136-2,Compliant,Non-Residential,College/University,386737,1,16 Quincy St,1822,333-5,1,College/University,College/University (5976.0),5964,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,24531.2,83700.4,1494.5,149452.9,,,,,,,25752,,,258905.3,258993.3,43.3,43.3,414721,414809.4,69.4,69.4,15.6901,24,4.02,0.0749,6.2723,0.0531,7.9382,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,1.4796,42.373,-71.1147,POINT (-71.11468409994 42.3730000667846)
B1196,2015,159-1,Compliant,Non-Residential,College/University,1223988,1027,8 Harvard Yard,1925,318-25,1,College/University,College/University (N/A),25566,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,47,244486.8,834188.9,3033.9,303393.2,,,,,,,351708,1079460.8,,2568750.9,2532231.3,100.5,99,4272981.7,4236255.9,167.1,165.7,171.9555,356.1,13.93,0.0767,63.9585,0.0531,16.1147,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,71.6746,0.0575,20.2077,42.3736,-71.1185,POINT (-71.1184921446888 42.3735966017748)
B1882,2017,241-10,Non-Compliant,Residential,Residential,110299,80,1010 Memorial Drive,1963,330-6,1,Multifamily Housing,"Multifamily Housing (158508.0),Parking (27001.0)",158508,83,1010 MEMORIAL DRIVE TENANTS CORPORATION,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0749,0,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3744,-71.1325,POINT (-71.1324932745117 42.3743631753856)
B1600,2018,70-22,Compliant,Non-Residential,Technology/Science,57000,1,730 Main Street,1910,655-2,1,Laboratory,Laboratory (38000.0),38000,,MIT 730 MAIN ST FEE OWNER LLC,,,9049.1,30875.6,,,,,,,,,,,,30875.6,30875.6,0.8,0.8,86451.8,86451.8,2.3,2.3,2.1654,,,0.0701,2.1654,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3629,-71.0956,POINT (-71.0955576564291 42.3629252534757)
B1363,2021,267.4-320,Compliant,Residential,Residential,224115,215,"130 Cambridge Park Dr,",2017,44-7,1,Multifamily Housing,"Multifamily Housing (546321.0),Parking (189311.0)",546321,213,130 CPD APARTMENTS LIMITED PARTNESHIP,,100,509771.6,1739340.7,10237.9,1023791.4,,,,,,,,,,2763132.1,2895878.6,5.1,5.3,5945135,6130205.3,10.9,11.2,180.159,4778.9,8.75,0.0723,125.7805,0.0531,54.3785,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3936,-71.1452,POINT (-71.1451706401448 42.3936159196417)
B1411,2024,68-56,Compliant,Non-Residential,College/University,33280,1,167 ALBANY ST,1981,702-3,1,College/University,College/University (50148.0),50148,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,C/O MIT INVESTMENTS MANAGEMENT CO,,429640,1465931.7,38769,3876900.2,,,,,,,,,,5342831.9,5665038.8,106.5,113,8175353.9,8489696.6,163,169.3,311.7705,289.5,5.77,0.0722,105.8509,0.0531,205.9196,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.36,-71.0987,POINT (-71.0987250049661 42.3600366040526)
B1018,2020,38-1,Compliant,Municipal,Education,247735,,850 Cambridge St,2019,"404-2, 404-3",2,K-12 School,"K-12 School (137629.0),Other - Public Services (96359.0),Parking (39403.0)",276000,,CAMBRIDGE CITY OF,,,1237943.4,4223862.7,,,,,,,,,,,511526.5,5969191.3,6121340.4,25.5,26.2,13572144.2,13998161.9,58,59.8,299.2668,4884,20.87,0.0709,299.2668,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.371,-71.0915,POINT (-71.0915385675008 42.3710430013216)
B1915,2023,265B-26,Compliant,Non-Residential,Food Sales & Service,29930,2,211 Alewife Brook Pkwy,2009,76-24,1,Supermarket/Grocery Store,"Supermarket/Grocery Store (14000.0),Parking (30000.0)",14000,,LINEAR RETAIL CAMBRIDGE #1 LLC,C/O KEYPOINT PARTNERS,66,594114.8,2027119.8,,,,,,,,,,,,2027119.8,2021024.4,144.8,144.4,5675935.5,5658868.3,405.4,404.2,146.3728,5.1,0.36,0.0722,146.3728,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.39,-71.1436,POINT (-71.143604647526 42.3900314406048)
B1889,2016,90-95,Compliant,Non-Residential,Education,27720,,54 Essex Street,1900,551-2,1,K-12 School,,32918,,Roman Catholic Archbishop Of Boston,Corporation Sole,73,260342,888286.9,,,,,,,,,,,,888286.9,888286.9,27,27,2789220.9,2789220.9,84.7,84.7,66.5661,215.5,,0.0749,66.5661,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3677,-71.1006,POINT (-71.1006254340289 42.367732553215)
B1296,2021,161-58,Compliant,Non-Residential,College/University,461676,,101 Dunster St,1931,"437-2, 437-12, 437-13",3,Residence Hall/Dormitory,Residence Hall/Dormitory (218775.0),218775,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,1043651.8,3560939.9,7049.6,704959,,,,,,,,12397300.6,,16663199.4,17527793.8,76.2,80.1,25625300.6,26665443.2,117.1,121.9,1118.1155,3997,18.27,0.0723,257.5096,0.0531,37.4438,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,823.1622,0.0575,0,42.3705,-71.1203,POINT (-71.1202599038539 42.3704737327172)
B1916,2024,267.3-285,Non-Compliant,Non-Residential,Technology/Science,155866,1,75-109 Smith Pl,2021,46-16,1,,,,,QUAD 109 SMITH PLACE LLC,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0722,0,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.3929,-71.151,POINT (-71.1509726085021 42.3929127759095)
B1736,2016,73-124,Compliant,Non-Residential,Residential,276055,175,131 Washington Street,1942,"597-1, 597-2, 597-3, 597-4, 597-5, 597-6, 597-7, 597-8, 597-9, 597-10, 597-11, 597-12, 597-13, 597-14, 597-15, 597-16, 597-17",17,Multifamily Housing,Multifamily Housing (200075.0),200075,175,Cambridge Housing Authority,,44,1020989,3483614.4,148250,14825000,,,,,,,,,112843,18693634.7,18762801.3,93.4,93.8,25705390.7,25778011.7,128.5,128.8,1048.4806,11288.9,56.42,0.0749,261.0537,0.0531,787.4269,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.365,-71.0945,POINT (-71.0945167387364 42.364950773123)
B1172,2016,144-1,Non-Compliant,Non-Residential,College/University,2402868,15,38 Oxford St,1959,241-6,1,College/University,College/University (118059.0),118059,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,705624.3,2407590.2,16045.6,1604563.3,,,,,,,,,,4012153.5,4143746.8,27.6,28.5,8426044.1,8564217,58,59,265.6451,,,0.0749,180.419,0.0531,85.2261,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3799,-71.1146,POINT (-71.1145682735781 42.3798972425584)
B1151,2019,132-97,Compliant,Non-Residential,Residential,50426,1,8-10 Mt Auburn St,1987,"476-7, 476-2",2,Multifamily Housing,"Office (9325.0),Multifamily Housing (38414.5)",53324,10,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,520324.8,1775348.4,9754.8,975479.2,,,,,,,,,,2750827.6,2716084.7,57.6,56.9,5995228.7,5923622.7,125.6,124.1,168.3588,644.3,13.5,0.0656,116.5464,0.0531,51.8124,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3699,-71.1141,POINT (-71.1140972380753 42.3699286076947)
B1530,2021,264-97,Compliant,Residential,Residential,58200,54,87 New Street,2016,98-1,1,Multifamily Housing,Multifamily Housing (50353.0),50353,54,"NEW STREET RESIDENCES LLC,",,100,101277.9,345560.1,9773.8,977376.6,,,,,,,,,,1322936.8,1347234.4,26.3,26.8,1993813.8,2015562.9,39.6,40,76.9024,3.8,0.07,0.0723,24.9892,0.0531,51.9132,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3898,-71.1395,POINT (-71.139477346733 42.3898003510126)
B1617,2019,52A-21,Compliant,Non-Residential,College/University,3691096,0,182 MEMORIAL DR (REAR),2007,668-6,1,College/University,College/University (51147.0),51147,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,775197,2644972.3,,,,,,,,,6804083.5,8348448.1,,17797504,17809706.9,348,348.2,23641164.7,23617147.9,462.2,461.8,1118.8945,730.1,14.27,0.0656,173.6347,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,554.3244,0.0575,390.9354,42.3596,-71.0906,POINT (-71.0906176875919 42.3595989705549)
B1405,2015,55-18,Non-Compliant,Non-Residential,College/University,27858,2,230 Albany Street,2001,699-19,1,College/University,"Office (7489.3),College/University (N/A)",22780,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,C/O MIT INVESTMENTS MANAGEMENT CO,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0767,0,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3586,-71.1005,POINT (-71.1005116218227 42.3585703914829)
B1198,2017,"132-137, 132-157",Non-Compliant,Residential,Residential,101096,145,5 Cowperthwaite Street,2008,"498-15, 498-14",2,Multifamily Housing,Multifamily Housing (211715.0),211715,262.06,President & Fellows Of Harvard College,"C/O Harvard Real Estate, Inc.",98,1053033.2,3592949.7,38522.8,3852284,,,,,,,,,,7445233.7,7636661.9,34.1,34.9691,15326760.3,15579489.3,70.2,71.3402,473.8603,4259,20.12,0.0749,269.2471,0.0531,204.6133,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3694,-71.1163,POINT (-71.1163220156681 42.3694118263532)
B1015,2019,119-92,Compliant,Non-Residential,House of Worship,27448,,838 Massachusetts Ave,1934,539-20,1,Worship Facility,Worship Facility (12800.0),12800,,ST. PETERS EPISCOPAL CHURCH,,,17699.3,60390.1,8272.5,827249.8,,,,,,,,,,887639.9,856555.7,69.3,66.9,1037704.6,1004610.2,81.1,78.5,47.9036,,,0.0656,3.9644,0.0531,43.9392,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3671,-71.107,POINT (-71.1070382709981 42.3670785834884)
B1202,2018,156-26,Compliant,Residential,College/University,69317,148,3 Mellen Street,2007,226-39,1,Multifamily Housing,Multifamily Housing (2123.0),2123,2.55,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,10412.3,35526.8,191.6,19162,,,,,,,,,,54688.9,54788.3,25.8,25.8,119595.3,119699.7,56.3,56.4,3.5093,,,0.0701,2.4916,0.0531,1.0178,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3811,-71.1192,POINT (-71.1192251665708 42.381093893401)
B1106,2018,133-33,Compliant,Non-Residential,Office,60054,3,1100 Massachusetts Avenue,1978,439-14,1,Office,"Office (44364.4),Parking (5499.0),Other (5000.0)",49308,,SUN LIFE ASSURANCE CO OF CANADA,C/O BENTALL KENNEDY (US) LP,49,477846,1630410.6,30378.9,3037888,,,,,,,,,,4668298.6,4685413.5,94.6,94.9,7754932,7772902.7,157.1,157.5,275.7001,393.6,7.97,0.0701,114.3433,0.0531,161.3568,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3704,-71.1137,POINT (-71.1137085909086 42.3703966336629)
B1054,2015,88-11,Compliant,Municipal,Municipal,18314,,243 Harvard Street,1993,520-1,1,Other - Recreation,"Other - Recreation (13565.0),Pre-school/Daycare (5840.0)",19405,,CAMBRIDGE CITY OF,RECREATION DEPT,,178939.3,610541,16347.4,1634739.5,,,,,,,,,,2245280.5,2221949.5,115.7,114.5,3425991.4,3393548.8,176.6,174.9,133.6399,,,0.0767,46.8111,0.0531,86.8289,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3683,-71.1009,POINT (-71.100922756137 42.3682568063625)
B1306,2016,165-53,Compliant,Non-Residential,Office,212963,2,124 Mount Auburn Street,1984,356-26,1,Office,"Office (196007.0),Parking (88000.0)",196007,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,C/O HARVARD PLANNING & REAL ESTATE,59,4013763,13694959.5,,,,,,,,,,,,13694959.5,13694959.5,69.9,69.9,38345886.5,38345886.5,195.6,195.6,1026.2675,3172.5,16.19,0.0749,1026.2675,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.373,-71.1237,POINT (-71.1236924125916 42.3729642278996)
